time,total load actual,temp,humidity,wind_speed
2015-01-04 22:00:00+00:00,26270.0,3.3186312500000215,83.4,1.2
2015-01-04 23:00:00+00:00,25069.0,2.969762500000013,86.0,1.0
2015-01-05 00:00:00+00:00,23390.0,2.824500000000012,79.6,0.8
2015-01-05 01:00:00+00:00,21988.0,2.470731250000017,79.6,1.2
2015-01-05 02:00:00+00:00,21182.0,1.9980687500000158,81.4,1.0
2015-01-05 03:00:00+00:00,20778.0,1.9792000000000258,81.6,1.0
2015-01-05 04:00:00+00:00,20309.0,2.6176687500000297,83.4,0.8
2015-01-05 05:00:00+00:00,20252.0,2.447737500000028,83.4,0.8
2015-01-05 06:00:00+00:00,19964.0,2.6640000000000326,84.0,0.8
2015-01-05 07:00:00+00:00,20796.0,3.1918000000000233,83.6,0.8
2015-01-05 08:00:00+00:00,22478.0,4.342400000000021,84.2,0.8
2015-01-05 09:00:00+00:00,23834.0,5.363400000000036,78.8,1.2
2015-01-05 10:00:00+00:00,24429.0,7.741068750000022,76.0,1.2
2015-01-05 11:00:00+00:00,24066.0,10.438731250000036,76.4,1.2
2015-01-05 12:00:00+00:00,23703.0,11.320200000000023,74.2,2.0
2015-01-05 13:00:00+00:00,23340.0,11.966200000000025,69.8,1.4
2015-01-05 14:00:00+00:00,22977.0,12.161100000000022,70.4,1.0
2015-01-05 15:00:00+00:00,22614.0,9.897343750000038,79.0,1.2
2015-01-05 16:00:00+00:00,22251.0,10.66332500000002,78.2,1.2
2015-01-05 17:00:00+00:00,21888.0,8.970668750000026,85.0,1.2
2015-01-05 18:00:00+00:00,22048.0,6.854800000000023,82.0,1.6
2015-01-05 19:00:00+00:00,22858.0,4.847400000000027,87.2,1.6
2015-01-05 20:00:00+00:00,25604.0,4.721200000000033,88.0,0.6
2015-01-05 21:00:00+00:00,25381.0,4.802400000000023,88.6,1.6
2015-01-05 22:00:00+00:00,23822.0,3.936368750000008,87.4,1.6
2015-01-05 23:00:00+00:00,23711.0,3.301731250000034,86.4,1.8
2015-01-06 00:00:00+00:00,22354.0,3.2452000000000227,86.0,0.8
2015-01-06 01:00:00+00:00,21546.0,2.5327375000000303,85.0,1.4
2015-01-06 02:00:00+00:00,21171.0,2.5530687500000226,83.6,1.2
2015-01-06 03:00:00+00:00,21042.0,1.9182500000000193,85.5,1.3333333333333333
2015-01-06 04:00:00+00:00,21618.0,1.7259375000000206,86.2,1.2
2015-01-06 05:00:00+00:00,23433.0,1.8416687500000193,86.4,1.2
2015-01-06 06:00:00+00:00,25885.0,2.1079000000000176,83.8,1.2
2015-01-06 07:00:00+00:00,28456.0,3.998462500000028,88.4,1.0
2015-01-06 08:00:00+00:00,29708.0,4.564537500000029,86.0,1.0
2015-01-06 09:00:00+00:00,30887.0,5.637000000000034,82.8,1.4
2015-01-06 10:00:00+00:00,31409.0,7.621800000000019,78.0,1.0
2015-01-06 11:00:00+00:00,31947.0,9.216400000000021,78.2,1.2
2015-01-06 12:00:00+00:00,32078.0,9.814800000000014,77.2,1.2
2015-01-06 13:00:00+00:00,31193.0,10.739737500000023,75.6,1.0
2015-01-06 14:00:00+00:00,30542.0,10.837468750000038,75.6,0.8
2015-01-06 15:00:00+00:00,30591.0,8.55740000000004,81.8,0.8
2015-01-06 16:00:00+00:00,30799.0,7.256937500000026,85.2,0.6
2015-01-06 17:00:00+00:00,30481.0,6.717468750000023,88.0,0.8
2015-01-06 18:00:00+00:00,30147.0,5.618500000000017,85.4,0.8
2015-01-06 19:00:00+00:00,30120.0,4.010062500000037,86.4,1.0
2015-01-06 20:00:00+00:00,30747.0,3.9307312500000307,87.8,1.2
2015-01-06 21:00:00+00:00,29978.0,4.0747687500000325,87.2,1.0
2015-01-06 22:00:00+00:00,27421.0,3.6800625000000196,86.6,1.0
2015-01-06 23:00:00+00:00,30518.0,3.548937500000034,90.0,1.0
2015-01-07 00:00:00+00:00,28484.0,3.454100000000028,86.6,1.0
2015-01-07 01:00:00+00:00,27026.0,3.091868750000015,85.4,1.2
2015-01-07 02:00:00+00:00,26248.0,3.216931250000016,86.6,1.4
2015-01-07 03:00:00+00:00,25838.0,3.30870000000001,86.8,1.2
2015-01-07 04:00:00+00:00,26021.0,2.566600000000028,84.8,1.4
2015-01-07 05:00:00+00:00,26992.0,2.4700000000000273,82.0,1.4
2015-01-07 06:00:00+00:00,28625.0,2.4724000000000275,83.6,1.4
2015-01-07 07:00:00+00:00,31015.0,2.678862500000014,85.0,1.6
2015-01-07 08:00:00+00:00,33276.0,3.236943750000023,87.2,2.0
2015-01-07 09:00:00+00:00,34221.0,6.80990625000004,78.2,1.2
2015-01-07 10:00:00+00:00,34796.0,6.738931250000019,82.4,1.6
2015-01-07 11:00:00+00:00,35535.0,9.682868750000011,76.4,1.2
2015-01-07 12:00:00+00:00,35752.0,9.772400000000015,74.8,1.2
2015-01-07 13:00:00+00:00,35605.0,10.145537500000035,71.0,1.4
2015-01-07 14:00:00+00:00,36020.0,10.743268750000038,69.8,1.4
2015-01-07 15:00:00+00:00,36066.0,7.875400000000013,80.8,1.4
2015-01-07 16:00:00+00:00,36195.0,9.62833750000002,75.2,1.2
2015-01-07 17:00:00+00:00,35739.0,7.915668750000054,82.2,1.4
2015-01-07 18:00:00+00:00,35188.0,6.3416500000000156,78.6,1.4
2015-01-07 19:00:00+00:00,34470.0,4.470931250000024,84.2,1.4
2015-01-07 20:00:00+00:00,33716.0,4.1536687500000316,84.8,1.4
2015-01-07 21:00:00+00:00,32697.0,3.739300000000026,85.2,1.4
2015-01-07 22:00:00+00:00,30477.0,3.0550687500000206,85.2,1.6
2015-01-07 23:00:00+00:00,26788.0,3.4527312500000336,85.4,1.6
2015-01-08 00:00:00+00:00,25146.0,3.0635000000000105,85.4,1.6
2015-01-08 01:00:00+00:00,23889.0,2.6313312500000166,86.8,1.8
2015-01-08 02:00:00+00:00,23046.0,2.350468750000027,86.8,1.8
2015-01-08 03:00:00+00:00,22587.0,2.198700000000019,87.0,1.4
2015-01-08 04:00:00+00:00,22361.0,1.9948000000000206,87.0,1.8
2015-01-08 05:00:00+00:00,22551.0,1.6942000000000348,86.6,1.4
2015-01-08 06:00:00+00:00,22543.0,1.7782000000000266,86.4,1.4
2015-01-08 07:00:00+00:00,24042.0,1.5151375000000258,86.4,1.4
2015-01-08 08:00:00+00:00,25932.0,3.172868750000032,87.4,1.8
2015-01-08 09:00:00+00:00,27664.0,5.588500000000022,77.4,1.8
2015-01-08 10:00:00+00:00,28448.0,5.988268750000032,74.2,1.8
2015-01-08 11:00:00+00:00,28881.0,10.49753125000002,71.2,1.6
2015-01-08 12:00:00+00:00,29329.0,10.700500000000023,69.6,1.4
2015-01-08 13:00:00+00:00,29026.0,12.628800000000023,61.6,1.8
2015-01-08 14:00:00+00:00,28237.0,13.05400000000003,60.2,2.2
2015-01-08 15:00:00+00:00,27868.0,11.376450000000023,65.6,2.0
2015-01-08 16:00:00+00:00,27654.0,10.76940000000003,69.4,1.8
2015-01-08 17:00:00+00:00,27507.0,9.065800000000024,75.0,1.6
2015-01-08 18:00:00+00:00,27544.0,7.4443000000000215,79.4,1.6
2015-01-08 19:00:00+00:00,27578.0,5.315400000000034,78.6,2.4
2015-01-08 20:00:00+00:00,28222.0,5.510400000000038,76.6,2.0
2015-01-08 21:00:00+00:00,28221.0,5.139400000000035,78.6,2.4
2015-01-08 22:00:00+00:00,26436.0,4.138400000000047,77.4,1.4
2015-01-08 23:00:00+00:00,27485.0,3.957400000000041,76.6,1.4
2015-01-09 00:00:00+00:00,25750.0,3.598800000000028,77.2,1.6
2015-01-09 01:00:00+00:00,24760.0,3.368600000000015,74.8,1.4
2015-01-09 02:00:00+00:00,24188.0,3.589200000000028,73.2,1.2
2015-01-09 03:00:00+00:00,23840.0,3.4807000000000246,72.6,1.4
2015-01-09 04:00:00+00:00,24030.0,2.729931250000027,81.0,1.4
2015-01-09 05:00:00+00:00,25965.0,2.362468750000039,77.2,1.4
2015-01-09 06:00:00+00:00,28266.0,2.6311000000000377,75.6,1.4
2015-01-09 07:00:00+00:00,29981.0,2.374268750000033,76.4,1.4
2015-01-09 08:00:00+00:00,31932.0,3.4749312500000316,75.4,1.4
2015-01-09 09:00:00+00:00,33325.0,6.672000000000037,69.6,1.8
2015-01-09 10:00:00+00:00,34144.0,8.108268750000013,68.6,1.8
2015-01-09 11:00:00+00:00,35040.0,11.640931250000017,63.0,2.2
2015-01-09 12:00:00+00:00,35524.0,11.969900000000019,62.6,2.4
2015-01-09 13:00:00+00:00,34579.0,13.168068750000009,58.6,2.6
2015-01-09 14:00:00+00:00,33792.0,13.777537500000028,58.0,2.4
2015-01-09 15:00:00+00:00,33768.0,11.23723750000006,67.6,2.4
2015-01-09 16:00:00+00:00,33696.0,12.493325000000027,65.6,1.8
2015-01-09 17:00:00+00:00,33154.0,10.599668750000024,73.2,1.8
2015-01-09 18:00:00+00:00,32440.0,9.766300000000035,71.4,1.4
2015-01-09 19:00:00+00:00,32384.0,8.452462500000014,77.4,1.6
2015-01-09 20:00:00+00:00,33976.0,6.736737500000027,81.4,1.6
2015-01-09 21:00:00+00:00,31420.0,6.527881250000019,81.0,1.8
2015-01-09 22:00:00+00:00,28825.0,4.442656250000027,86.2,1.6
2015-01-09 23:00:00+00:00,24899.0,3.8643250000000307,87.0,1.6
2015-01-10 00:00:00+00:00,23505.0,4.75100000000001,75.8,1.8
2015-01-10 01:00:00+00:00,22589.0,4.574800000000016,73.4,1.8
2015-01-10 02:00:00+00:00,22177.0,3.663900000000035,76.2,1.6
2015-01-10 03:00:00+00:00,22025.0,4.669600000000026,70.6,3.0
2015-01-10 04:00:00+00:00,22426.0,3.734537500000033,73.2,2.0
2015-01-10 05:00:00+00:00,24361.0,4.716068750000034,68.0,2.6
2015-01-10 06:00:00+00:00,27890.0,4.854800000000023,67.4,2.4
2015-01-10 07:00:00+00:00,29335.0,5.593868750000024,68.6,2.2
2015-01-10 08:00:00+00:00,29951.0,5.575431250000031,73.0,1.8
2015-01-10 09:00:00+00:00,30452.0,7.684800000000019,63.2,1.4
2015-01-10 10:00:00+00:00,30856.0,9.315537500000028,70.2,2.2
2015-01-10 11:00:00+00:00,31449.0,13.074062500000025,62.8,2.6
2015-01-10 12:00:00+00:00,31218.0,13.760600000000021,61.6,3.6
2015-01-10 13:00:00+00:00,30458.0,14.792462500000022,58.6,4.6
2015-01-10 14:00:00+00:00,29836.0,15.088737500000025,59.6,3.0
2015-01-10 15:00:00+00:00,29781.0,15.158600000000058,59.4,2.2
2015-01-10 16:00:00+00:00,29929.0,13.189700000000016,66.2,1.6
2015-01-10 17:00:00+00:00,29638.0,10.99440000000003,72.4,2.0
2015-01-10 18:00:00+00:00,29950.0,10.727200000000028,71.6,2.4
2015-01-10 19:00:00+00:00,32244.0,9.590731250000044,74.6,2.6
2015-01-10 20:00:00+00:00,31900.0,8.474468750000018,73.4,2.0
2015-01-10 21:00:00+00:00,28690.0,7.4844000000000275,70.6,1.6
2015-01-10 22:00:00+00:00,26219.0,6.608268750000036,70.2,2.4
2015-01-10 23:00:00+00:00,22460.0,5.858331250000026,68.8,3.2
2015-01-11 00:00:00+00:00,21033.0,6.0893000000000255,69.0,4.2
2015-01-11 01:00:00+00:00,19977.0,6.139331250000021,69.8,5.4
2015-01-11 02:00:00+00:00,19389.0,4.315068750000023,74.6,3.2
2015-01-11 03:00:00+00:00,19126.0,6.396600000000023,68.8,1.6
2015-01-11 04:00:00+00:00,19199.0,4.215900000000033,74.8,1.8
2015-01-11 05:00:00+00:00,19404.0,5.941000000000019,70.4,2.8
2015-01-11 06:00:00+00:00,19500.0,5.777300000000025,71.0,2.8
2015-01-11 07:00:00+00:00,20182.0,6.367168750000019,75.4,2.8
2015-01-11 08:00:00+00:00,22121.0,7.7769375000000425,76.2,1.4
2015-01-11 09:00:00+00:00,23589.0,8.12220000000002,75.4,1.8
2015-01-11 10:00:00+00:00,24238.0,11.662800000000038,72.4,1.8
2015-01-11 11:00:00+00:00,24271.0,11.922800000000052,72.8,2.8
2015-01-11 12:00:00+00:00,24713.0,12.302100000000042,71.2,2.6
2015-01-11 13:00:00+00:00,24477.0,15.009600000000034,63.2,1.8
2015-01-11 14:00:00+00:00,23377.0,15.239400000000023,60.4,2.0
2015-01-11 15:00:00+00:00,23037.0,14.744900000000019,63.4,2.2
2015-01-11 16:00:00+00:00,23049.0,13.740800000000025,66.4,3.0
2015-01-11 17:00:00+00:00,25259.0,11.263900000000024,73.4,2.2
2015-01-11 18:00:00+00:00,26520.0,10.506143750000025,73.6,2.2
2015-01-11 19:00:00+00:00,27123.0,8.817800000000023,78.6,1.8
2015-01-11 20:00:00+00:00,27025.0,6.894200000000024,77.4,2.2
2015-01-11 21:00:00+00:00,25889.0,6.540500000000009,79.4,2.2
2015-01-11 22:00:00+00:00,23940.0,4.695931250000035,84.2,1.6
2015-01-11 23:00:00+00:00,27085.0,4.339468750000026,85.6,1.6
2015-01-12 00:00:00+00:00,25272.0,4.235900000000027,86.4,1.4
2015-01-12 01:00:00+00:00,24121.0,3.387131250000027,84.6,1.4
2015-01-12 02:00:00+00:00,23626.0,3.2872687500000213,86.0,1.4
2015-01-12 03:00:00+00:00,23572.0,3.244800000000032,87.0,1.4
2015-01-12 04:00:00+00:00,24070.0,2.744668750000028,87.4,1.4
2015-01-12 05:00:00+00:00,26787.0,2.506931250000025,86.6,1.2
2015-01-12 06:00:00+00:00,31511.0,2.5266000000000304,81.8,1.0
2015-01-12 07:00:00+00:00,34046.0,2.7588000000000195,83.6,1.8
2015-01-12 08:00:00+00:00,34876.0,5.3080000000000265,78.8,1.6
2015-01-12 09:00:00+00:00,35093.0,7.005300000000034,75.8,1.8
2015-01-12 10:00:00+00:00,34588.0,10.048331250000023,71.8,2.0
2015-01-12 11:00:00+00:00,34347.0,10.949468750000017,69.4,1.2
2015-01-12 12:00:00+00:00,34146.0,11.65300000000003,67.8,2.2
2015-01-12 13:00:00+00:00,32884.0,13.054331250000018,66.6,2.6
2015-01-12 14:00:00+00:00,32422.0,14.37006875000002,63.6,3.0
2015-01-12 15:00:00+00:00,32502.0,13.69240000000002,69.0,2.4
2015-01-12 16:00:00+00:00,33509.0,12.540000000000031,76.8,3.0
2015-01-12 17:00:00+00:00,35896.0,10.817200000000025,77.4,1.8
2015-01-12 18:00:00+00:00,36615.0,10.552500000000032,72.2,1.8
2015-01-12 19:00:00+00:00,36704.0,8.305262500000026,74.2,1.8
2015-01-12 20:00:00+00:00,35823.0,8.232731250000029,75.0,2.0
2015-01-12 21:00:00+00:00,32932.0,8.209400000000027,73.4,1.4
2015-01-12 22:00:00+00:00,29695.0,7.904762500000027,75.2,1.6
2015-01-12 23:00:00+00:00,28033.0,7.485331250000035,74.4,1.8
2015-01-13 00:00:00+00:00,25750.0,7.342300000000023,74.2,1.8
2015-01-13 01:00:00+00:00,24517.0,6.707800000000032,73.6,2.2
2015-01-13 02:00:00+00:00,23911.0,6.615200000000016,74.0,1.8
2015-01-13 03:00:00+00:00,23876.0,6.440200000000016,74.6,1.8
2015-01-13 04:00:00+00:00,24445.0,5.961800000000028,73.2,2.0
2015-01-13 05:00:00+00:00,27027.0,5.9676000000000275,73.0,2.0
2015-01-13 06:00:00+00:00,31924.0,5.981500000000028,73.2,2.0
2015-01-13 07:00:00+00:00,35351.0,6.498668750000013,76.0,1.8
2015-01-13 08:00:00+00:00,36288.0,6.976531250000039,73.8,2.0
2015-01-13 09:00:00+00:00,36612.0,8.214800000000025,70.2,2.6
2015-01-13 10:00:00+00:00,36296.0,13.034931250000023,66.6,4.6
2015-01-13 11:00:00+00:00,35645.0,13.693068750000032,65.0,3.6
2015-01-13 12:00:00+00:00,35172.0,14.069300000000021,64.4,3.8
2015-01-13 13:00:00+00:00,33895.0,14.514731250000022,62.2,7.4
2015-01-13 14:00:00+00:00,33283.0,15.334668750000025,59.8,4.0
2015-01-13 15:00:00+00:00,33030.0,15.145800000000019,61.2,3.6
2015-01-13 16:00:00+00:00,33542.0,12.814331250000043,69.8,2.6
2015-01-13 17:00:00+00:00,35944.0,12.393662500000039,70.8,2.8
2015-01-13 18:00:00+00:00,37553.0,11.923500000000036,72.8,3.4
2015-01-13 19:00:00+00:00,37604.0,9.314537500000029,70.6,2.6
2015-01-13 20:00:00+00:00,36831.0,8.382662500000027,77.2,2.0
2015-01-13 21:00:00+00:00,33972.0,8.488800000000026,71.6,2.6
2015-01-13 22:00:00+00:00,30733.0,8.533600000000025,72.0,2.8
2015-01-13 23:00:00+00:00,28057.0,7.6682000000000246,70.2,2.2
2015-01-14 00:00:00+00:00,25764.0,7.48000000000003,69.2,3.2
2015-01-14 01:00:00+00:00,24495.0,6.924400000000037,71.4,3.8
2015-01-14 02:00:00+00:00,23887.0,7.202800000000025,72.2,1.4
2015-01-14 03:00:00+00:00,23892.0,7.424900000000025,72.8,2.2
2015-01-14 04:00:00+00:00,24438.0,7.063668750000022,75.0,2.0
2015-01-14 05:00:00+00:00,27040.0,6.6493375000000245,76.6,1.2
2015-01-14 06:00:00+00:00,31798.0,6.612900000000036,77.2,3.6
2015-01-14 07:00:00+00:00,35150.0,7.1022687500000306,80.0,1.8
2015-01-14 08:00:00+00:00,35953.0,7.3095312500000205,78.8,2.0
2015-01-14 09:00:00+00:00,36439.0,8.636900000000015,71.8,3.0
2015-01-14 10:00:00+00:00,36048.0,11.627862500000015,70.2,3.6
2015-01-14 11:00:00+00:00,35561.0,12.67253125000002,68.2,3.6
2015-01-14 12:00:00+00:00,35186.0,12.969900000000019,68.6,3.6
2015-01-14 13:00:00+00:00,33909.0,14.475937500000033,63.2,1.4
2015-01-14 14:00:00+00:00,33322.0,14.47186250000002,63.4,2.4
2015-01-14 15:00:00+00:00,33330.0,13.951600000000042,63.8,1.6
2015-01-14 16:00:00+00:00,33811.0,11.86846875000001,67.8,1.4
2015-01-14 17:00:00+00:00,36114.0,11.319731250000029,68.8,2.0
2015-01-14 18:00:00+00:00,37535.0,11.343100000000039,68.2,1.6
2015-01-14 19:00:00+00:00,37633.0,8.58966875000002,76.0,1.6
2015-01-14 20:00:00+00:00,36809.0,8.097331250000014,76.4,1.4
2015-01-14 21:00:00+00:00,33939.0,7.897100000000023,78.0,1.6
2015-01-14 22:00:00+00:00,30630.0,7.036800000000028,75.6,1.8
2015-01-14 23:00:00+00:00,27865.0,6.819200000000035,74.6,1.8
2015-01-15 00:00:00+00:00,25617.0,6.959100000000035,72.8,2.0
2015-01-15 01:00:00+00:00,24269.0,6.909000000000026,71.8,2.2
2015-01-15 02:00:00+00:00,23940.0,7.402600000000018,70.8,2.2
2015-01-15 03:00:00+00:00,23762.0,7.094600000000037,70.8,2.2
2015-01-15 04:00:00+00:00,24485.0,7.4822687500000145,69.0,2.4
2015-01-15 05:00:00+00:00,26919.0,7.3107312500000265,69.4,2.2
2015-01-15 06:00:00+00:00,31608.0,7.309800000000029,70.2,2.2
2015-01-15 07:00:00+00:00,34804.0,8.392200000000026,68.0,3.0
2015-01-15 08:00:00+00:00,35815.0,9.343200000000035,66.2,2.6
2015-01-15 09:00:00+00:00,36260.0,9.76180000000005,66.8,3.0
2015-01-15 10:00:00+00:00,35996.0,12.132800000000032,68.0,3.4
2015-01-15 11:00:00+00:00,35539.0,13.056200000000013,69.8,4.2
2015-01-15 12:00:00+00:00,35240.0,13.230700000000013,69.4,5.2
2015-01-15 13:00:00+00:00,34028.0,14.247868750000032,64.0,5.2
2015-01-15 14:00:00+00:00,33573.0,14.394131250000033,65.6,7.8
2015-01-15 15:00:00+00:00,33637.0,14.288500000000022,68.2,4.8
2015-01-15 16:00:00+00:00,34151.0,13.500468750000028,69.0,6.0
2015-01-15 17:00:00+00:00,36202.0,12.749737500000027,71.8,5.8
2015-01-15 18:00:00+00:00,37469.0,12.606175000000064,73.4,5.4
2015-01-15 19:00:00+00:00,37299.0,11.734331250000036,77.0,5.0
2015-01-15 20:00:00+00:00,36325.0,11.469662500000027,79.2,4.8
2015-01-15 21:00:00+00:00,33848.0,11.306500000000028,81.2,5.0
2015-01-15 22:00:00+00:00,30737.0,11.008000000000028,83.8,4.8
2015-01-15 23:00:00+00:00,28342.0,10.811012500000027,85.8,5.0
2015-01-16 00:00:00+00:00,26119.0,11.136100000000033,84.4,4.0
2015-01-16 01:00:00+00:00,24683.0,10.42826875000003,84.4,3.2
2015-01-16 02:00:00+00:00,24147.0,10.196331250000025,84.2,4.0
